StartTime,EndTime,quantity_B01,quantity_B09,quantity_B10,quantity_B11,quantity_B12,quantity_B15,quantity_B16,quantity_B18,quantity_B19,total_green_energy,Load
2022-01-11 11:00:00,2022-01-11 12:00:00,18272,108,2854,5437,106,728,33447,19379,15904,96235,292385
2022-01-11 12:00:00,2022-01-11 13:00:00,18255,94,3401,5450,115,728,27877,18033,14850,88803,286392
2022-01-11 13:00:00,2022-01-11 14:00:00,18478,93,5789,5467,427,728,17244,17198,15555,80979,282493
2022-01-11 14:00:00,2022-01-11 15:00:00,18756,103,8463,5520,750,728,5460,16474,16956,73210,281389
2022-01-11 15:00:00,2022-01-11 16:00:00,19221,108,11875,5553,835,728,243,15323,19448,73334,285594
2022-01-11 16:00:00,2022-01-11 17:00:00,19427,108,18855,5560,1403,728,0,13938,21524,81543,294701
2022-01-11 17:00:00,2022-01-11 18:00:00,19530,110,18264,5515,1078,728,0,11718,23072,80015,291832
2022-01-11 18:00:00,2022-01-11 19:00:00,19244,109,8474,5443,533,728,0,10718,24095,69344,283071
2022-01-11 19:00:00,2022-01-11 20:00:00,18675,112,4535,5426,406,728,0,9382,24039,63303,267049
2022-01-11 20:00:00,2022-01-11 21:00:00,18406,113,7000,5423,380,728,0,6451,23284,61785,253942
2022-01-11 21:00:00,2022-01-11 22:00:00,18155,116,10120,5417,269,728,0,4195,22581,61581,241597
2022-01-11 22:00:00,2022-01-11 23:00:00,17946,120,9081,5355,305,728,0,3009,22413,58957,227738
2022-01-11 23:00:00,2022-01-12 00:00:00,17820,120,15723,5367,426,728,0,2203,21917,64304,218357
2022-01-12 00:00:00,2022-01-12 01:00:00,17780,120,21030,5307,251,728,0,2919,19692,67827,213686
2022-01-12 01:00:00,2022-01-12 02:00:00,17757,120,23292,5280,166,728,0,3659,18310,69312,211811
2022-01-12 02:00:00,2022-01-12 03:00:00,17750,116,23517,5259,187,728,0,3225,17855,68637,213957
2022-01-12 03:00:00,2022-01-12 04:00:00,17840,116,19718,5249,160,728,0,3707,15789,63307,220065
2022-01-12 04:00:00,2022-01-12 05:00:00,18041,112,10857,5227,182,728,0,4370,14581,54098,232800
2022-01-12 05:00:00,2022-01-12 06:00:00,18468,112,12143,5260,233,728,0,4255,13634,54833,261563
2022-01-12 06:00:00,2022-01-12 07:00:00,19166,112,16964,5290,234,728,8,3915,13341,59758,282451
2022-01-12 07:00:00,2022-01-12 08:00:00,19517,112,20717,5284,181,728,1996,4727,12967,66229,289199
2022-01-12 08:00:00,2022-01-12 09:00:00,19322,112,16332,5293,124,728,10458,6060,12964,71393,291188
2022-01-12 09:00:00,2022-01-12 10:00:00,19181,111,10387,5249,104,728,20670,7148,13119,76697,292806
2022-01-12 10:00:00,2022-01-12 11:00:00,18930,110,4886,5262,115,728,29462,8137,14322,81952,293175
2022-01-12 11:00:00,2022-01-12 12:00:00,18592,108,3531,5267,120,728,33981,8008,15671,86006,291850
2022-01-12 12:00:00,2022-01-12 13:00:00,18383,108,4226,5290,270,728,28485,9854,17705,85049,287865
2022-01-12 13:00:00,2022-01-12 14:00:00,18441,108,5723,5311,837,728,17562,11560,19684,79954,285096
2022-01-12 14:00:00,2022-01-12 15:00:00,18708,108,8844,5351,852,728,6314,12343,22526,75774,284069
2022-01-12 15:00:00,2022-01-12 16:00:00,19100,109,10706,5353,789,728,393,14266,27169,78613,289003
2022-01-12 16:00:00,2022-01-12 17:00:00,19338,111,13577,5345,1196,728,0,14112,31239,85646,298630
2022-01-12 17:00:00,2022-01-12 18:00:00,19315,112,10602,5350,791,728,0,14676,33331,84905,294938
2022-01-12 18:00:00,2022-01-12 19:00:00,19051,112,5104,5311,322,728,0,16995,35821,83444,287785
2022-01-12 19:00:00,2022-01-12 20:00:00,18508,112,5295,5240,495,728,0,18226,40836,89440,272715
2022-01-12 20:00:00,2022-01-12 21:00:00,18319,110,5410,5227,556,728,0,18056,44252,92658,259733
2022-01-12 21:00:00,2022-01-12 22:00:00,18173,100,9186,5222,350,728,0,17176,45837,96772,246974
2022-01-12 22:00:00,2022-01-12 23:00:00,17942,100,10148,5150,339,717,0,18659,47458,100513,234360
2022-01-12 23:00:00,2022-01-13 00:00:00,17813,100,13099,5178,286,708,0,20050,50767,108001,225337
2022-01-13 00:00:00,2022-01-13 01:00:00,17778,100,18783,5193,204,708,0,20903,55758,119427,220080
2022-01-13 01:00:00,2022-01-13 02:00:00,17756,100,22235,5171,412,708,0,21411,59895,127688,219787
2022-01-13 02:00:00,2022-01-13 03:00:00,17807,102,20675,5173,406,710,0,21328,63166,129367,222182
2022-01-13 03:00:00,2022-01-13 04:00:00,17829,100,15900,5163,477,727,0,21605,64949,126750,228035
2022-01-13 04:00:00,2022-01-13 05:00:00,17926,97,7545,5114,719,732,0,21458,67716,121307,243643
2022-01-13 05:00:00,2022-01-13 06:00:00,18401,96,9647,5147,409,732,0,20622,70432,125486,273654
2022-01-13 06:00:00,2022-01-13 07:00:00,19036,95,14080,5225,701,732,8,20329,69924,130130,294505
2022-01-13 07:00:00,2022-01-13 08:00:00,19295,92,17522,5165,516,732,1899,20833,67521,133575,301555
2022-01-13 08:00:00,2022-01-13 09:00:00,19248,97,10851,5130,158,732,9927,21463,66147,133753,302131
2022-01-13 09:00:00,2022-01-13 10:00:00,19023,106,6479,5115,99,732,19925,22765,67230,141474,302133
2022-01-13 10:00:00,2022-01-13 11:00:00,18806,104,4495,5081,85,732,27648,22647,70610,150208,303345
2022-01-13 11:00:00,2022-01-13 12:00:00,18628,111,3199,5027,113,732,31885,20958,72321,152974,302325
2022-01-13 12:00:00,2022-01-13 13:00:00,18515,110,4377,5024,394,732,29382,20644,73687,152865,296300
2022-01-13 13:00:00,2022-01-13 14:00:00,18616,108,5772,5027,708,732,20322,20638,73437,145360,294175
2022-01-13 14:00:00,2022-01-13 15:00:00,18790,108,6539,5020,507,732,8213,20322,74884,135115,292216
2022-01-13 15:00:00,2022-01-13 16:00:00,19240,108,11800,5025,1066,732,654,19592,74881,133098,293591
2022-01-13 16:00:00,2022-01-13 17:00:00,19424,108,14274,5029,1168,732,0,19363,75532,135630,303956
2022-01-13 17:00:00,2022-01-13 18:00:00,19447,109,9582,5018,604,732,0,19356,76861,131709,302028
2022-01-13 18:00:00,2022-01-13 19:00:00,19155,112,5036,4999,359,732,0,19830,78184,128407,293132
2022-01-13 19:00:00,2022-01-13 20:00:00,18711,112,5438,4941,276,732,0,19716,80832,130758,277271
2022-01-13 20:00:00,2022-01-13 21:00:00,18382,112,9263,4921,309,732,0,19763,80104,133586,263957
2022-01-13 21:00:00,2022-01-13 22:00:00,18138,116,11709,4941,221,727,0,22269,80634,138755,252924
2022-01-13 22:00:00,2022-01-13 23:00:00,17920,116,16740,4941,198,712,0,25374,80364,146365,239665
2022-01-13 23:00:00,2022-01-14 00:00:00,17708,118,21847,4947,170,693,0,26474,78924,150881,229726
2022-01-14 00:00:00,2022-01-14 01:00:00,17681,120,23112,4952,201,580,0,26980,77183,150809,222357
2022-01-14 01:00:00,2022-01-14 02:00:00,17668,120,22693,4938,231,576,0,27261,76523,150010,221789
2022-01-14 02:00:00,2022-01-14 03:00:00,17705,117,21969,4922,189,576,0,26045,77515,149038,224322
2022-01-14 03:00:00,2022-01-14 04:00:00,17769,116,20647,4868,250,668,0,25414,78905,148637,231063
2022-01-14 04:00:00,2022-01-14 05:00:00,17949,112,11662,4867,542,731,0,23640,82071,141574,246254
2022-01-14 05:00:00,2022-01-14 06:00:00,18281,112,7069,4902,743,732,0,19584,85444,136867,274041
2022-01-14 06:00:00,2022-01-14 07:00:00,18755,112,10702,4901,565,732,9,19716,83414,138906,294073
2022-01-14 07:00:00,2022-01-14 08:00:00,19278,111,6709,4903,637,732,3714,19637,81264,136985,301616
2022-01-14 08:00:00,2022-01-14 09:00:00,19319,108,2893,4892,380,732,15853,19074,76610,139861,301155
2022-01-14 09:00:00,2022-01-14 10:00:00,19177,106,1836,4969,307,732,28166,16702,73862,145857,300408
2022-01-14 10:00:00,2022-01-14 11:00:00,19029,104,3718,4985,478,732,36267,15302,68829,149444,300469
2022-01-14 11:00:00,2022-01-14 12:00:00,18959,104,2027,4941,231,732,38724,13579,65656,144953,297190
2022-01-14 12:00:00,2022-01-14 13:00:00,19031,104,3741,5010,115,732,34544,11032,65064,139373,289331
2022-01-14 13:00:00,2022-01-14 14:00:00,19101,104,5021,5036,145,732,23609,9846,63560,127154,283502
2022-01-14 14:00:00,2022-01-14 15:00:00,19362,104,9403,4969,391,732,9137,8705,58911,111714,281732
2022-01-14 15:00:00,2022-01-14 16:00:00,19804,107,10788,4956,447,732,603,8260,55853,101550,285869
2022-01-14 16:00:00,2022-01-14 17:00:00,19954,108,15312,4962,571,732,0,7502,49972,99113,292966
2022-01-14 17:00:00,2022-01-14 18:00:00,19939,108,14426,4970,460,732,0,7279,40877,88791,288743
2022-01-14 18:00:00,2022-01-14 19:00:00,19683,112,9238,4969,252,732,0,5822,34352,75160,277808
2022-01-14 19:00:00,2022-01-14 20:00:00,19253,112,4316,4991,139,732,0,4818,29336,63697,261000
2022-01-14 20:00:00,2022-01-14 21:00:00,18848,113,4657,5080,169,729,0,3793,24030,57419,246327
2022-01-14 21:00:00,2022-01-14 22:00:00,18619,116,3924,5137,100,714,0,2864,20188,51662,233814
2022-01-14 22:00:00,2022-01-14 23:00:00,18462,118,6217,5145,60,699,0,2436,18788,51925,222329
2022-01-14 23:00:00,2022-01-15 00:00:00,18342,120,5730,5156,56,703,0,2218,19489,51814,212712
2022-01-15 00:00:00,2022-01-15 01:00:00,18296,120,8822,5111,25,716,0,1971,19272,54333,207518
2022-01-15 01:00:00,2022-01-15 02:00:00,18281,120,12537,5103,64,724,0,1809,18841,57479,203283
2022-01-15 02:00:00,2022-01-15 03:00:00,18302,112,12813,5055,152,724,0,1730,17068,55956,200053
2022-01-15 03:00:00,2022-01-15 04:00:00,18400,97,10641,5040,248,724,0,1321,16047,52518,201121
2022-01-15 04:00:00,2022-01-15 05:00:00,18476,96,6225,5051,186,729,0,828,15688,47279,198901
2022-01-15 05:00:00,2022-01-15 06:00:00,18651,92,2848,5050,318,732,0,559,15199,43449,203500
2022-01-15 06:00:00,2022-01-15 07:00:00,18979,92,3304,5031,412,732,9,684,13170,42413,215724
2022-01-15 07:00:00,2022-01-15 08:00:00,19394,92,2826,5002,268,732,2134,1252,11257,42957,229021
2022-01-15 08:00:00,2022-01-15 09:00:00,19552,90,3148,5009,239,732,10129,2027,8895,49821,239341
2022-01-15 09:00:00,2022-01-15 10:00:00,19576,88,3953,5052,149,732,19072,3563,7515,59700,245240
2022-01-15 10:00:00,2022-01-15 11:00:00,19392,88,4694,5067,216,732,24644,4150,6332,65315,248095
2022-01-15 11:00:00,2022-01-15 12:00:00,19113,90,2935,5054,169,732,24890,3940,5776,62699,245333
2022-01-15 12:00:00,2022-01-15 13:00:00,18977,96,2568,5045,90,732,20895,4190,5841,58434,238519
2022-01-15 13:00:00,2022-01-15 14:00:00,18959,107,2339,5067,101,733,13296,4263,5136,50001,233899
2022-01-15 14:00:00,2022-01-15 15:00:00,19095,109,4873,5050,141,733,4783,4507,5217,44508,233828
2022-01-15 15:00:00,2022-01-15 16:00:00,19511,110,10357,5006,209,733,252,4766,5428,46372,240890
2022-01-15 16:00:00,2022-01-15 17:00:00,19827,111,18418,4948,528,734,0,5085,5576,55227,252225
2022-01-15 17:00:00,2022-01-15 18:00:00,19864,111,15160,4945,481,733,0,6462,6739,54495,251057
2022-01-15 18:00:00,2022-01-15 19:00:00,19703,112,9755,4908,481,732,0,7845,8747,52283,241172
2022-01-15 19:00:00,2022-01-15 20:00:00,19370,112,3961,4879,212,733,0,9297,11815,50379,227730
2022-01-15 20:00:00,2022-01-15 21:00:00,18935,113,3304,4864,176,732,0,10595,14413,53132,221372
2022-01-15 21:00:00,2022-01-15 22:00:00,18671,116,3445,4899,104,732,0,11452,15835,55254,215035
2022-01-15 22:00:00,2022-01-15 23:00:00,18593,117,5263,4923,247,732,0,12623,15341,57839,203621
2022-01-15 23:00:00,2022-01-16 00:00:00,18475,120,5590,4918,529,728,0,13463,15952,59775,193588
2022-01-16 00:00:00,2022-01-16 01:00:00,18404,120,6606,4924,468,716,0,13668,18975,63881,187995
2022-01-16 01:00:00,2022-01-16 02:00:00,18326,120,4965,4960,209,716,0,13009,23871,66176,184931
2022-01-16 02:00:00,2022-01-16 03:00:00,18283,119,4456,4933,61,719,0,13593,30020,72184,184286
2022-01-16 03:00:00,2022-01-16 04:00:00,18361,116,4210,4906,116,728,0,16633,31863,76933,185523
2022-01-16 04:00:00,2022-01-16 05:00:00,18374,115,5603,4891,96,725,0,18549,34376,82729,186771
2022-01-16 05:00:00,2022-01-16 06:00:00,18466,112,6780,4841,412,708,0,17383,38261,86963,191371
2022-01-16 06:00:00,2022-01-16 07:00:00,18757,112,4316,4834,326,728,11,17329,46678,93091,200314
2022-01-16 07:00:00,2022-01-16 08:00:00,18991,112,2540,4810,203,728,2117,20520,55243,105264,214490
2022-01-16 08:00:00,2022-01-16 09:00:00,18982,110,3417,4802,277,728,9522,21067,59269,118174,230048
2022-01-16 09:00:00,2022-01-16 10:00:00,18966,109,3384,4843,163,735,17627,19197,64835,129859,240300
2022-01-16 10:00:00,2022-01-16 11:00:00,18854,108,2965,4833,142,736,21674,20000,70454,139766,249791
2022-01-16 11:00:00,2022-01-16 12:00:00,18648,108,8078,4760,254,736,20865,24177,78330,155956,251461
2022-01-16 12:00:00,2022-01-16 13:00:00,18527,108,9024,4724,363,736,15682,23929,82959,156052,246711
2022-01-16 13:00:00,2022-01-16 14:00:00,18567,108,9169,4691,364,736,8245,23620,88418,153918,243894
2022-01-16 14:00:00,2022-01-16 15:00:00,18714,108,8808,4714,527,736,2653,23114,89219,148593,241998
2022-01-16 15:00:00,2022-01-16 16:00:00,18975,108,6268,4686,696,736,223,22421,93241,147354,249200
2022-01-16 16:00:00,2022-01-16 17:00:00,19139,108,7557,4652,1024,736,0,20504,98327,152047,261845
2022-01-16 17:00:00,2022-01-16 18:00:00,19130,108,7792,4630,740,736,0,20649,103374,157159,261265
2022-01-16 18:00:00,2022-01-16 19:00:00,18918,108,9299,4618,795,736,0,18944,102461,155879,252775
2022-01-16 19:00:00,2022-01-16 20:00:00,18746,108,12796,4624,336,731,0,17869,102433,157643,237823
2022-01-16 20:00:00,2022-01-16 21:00:00,18514,109,15294,4615,457,726,0,18736,106087,164538,235308
2022-01-16 21:00:00,2022-01-16 22:00:00,18360,112,15725,4605,737,720,0,18828,106346,165433,230181
2022-01-16 22:00:00,2022-01-16 23:00:00,18166,114,18875,4600,611,682,0,18821,109744,171613,219717
2022-01-16 23:00:00,2022-01-17 00:00:00,17923,116,22209,4618,668,588,0,20611,111174,177907,211227
2022-01-17 00:00:00,2022-01-17 01:00:00,17841,116,23379,4594,670,589,0,21197,114424,182810,208196
2022-01-17 01:00:00,2022-01-17 02:00:00,17834,113,23937,4528,617,588,0,19928,118652,186197,206179
2022-01-17 02:00:00,2022-01-17 03:00:00,17786,112,23306,4502,585,588,0,19261,123382,189522,208843
2022-01-17 03:00:00,2022-01-17 04:00:00,17823,111,23527,4486,640,588,0,19002,125109,191286,216601
2022-01-17 04:00:00,2022-01-17 05:00:00,17951,108,18104,4465,491,623,0,16758,126564,185064,234922
2022-01-17 05:00:00,2022-01-17 06:00:00,18215,104,10115,4444,261,723,0,14994,132842,181698,267639
2022-01-17 06:00:00,2022-01-17 07:00:00,18603,104,7413,4454,184,727,16,15747,133373,180621,291252
2022-01-17 07:00:00,2022-01-17 08:00:00,18772,104,8327,4448,814,728,928,16618,132527,183266,302353
2022-01-17 08:00:00,2022-01-17 09:00:00,18686,105,6410,4498,496,728,5259,19687,130965,186834,306840
2022-01-17 09:00:00,2022-01-17 10:00:00,18641,104,5376,4489,395,728,11602,19905,131067,192307,309876
2022-01-17 10:00:00,2022-01-17 11:00:00,18553,105,6064,4531,717,728,16497,19889,128964,196048,309613
2022-01-17 11:00:00,2022-01-17 12:00:00,18448,104,5386,4547,574,728,17961,19885,126927,194560,308735
2022-01-17 12:00:00,2022-01-17 13:00:00,18542,104,5710,4513,363,728,17112,19837,123124,190033,304132
2022-01-17 13:00:00,2022-01-17 14:00:00,18568,104,5242,4506,793,728,12169,19820,117543,179473,300778
2022-01-17 14:00:00,2022-01-17 15:00:00,18870,104,4217,4536,578,728,4329,21267,110478,165107,296468
2022-01-17 15:00:00,2022-01-17 16:00:00,19387,104,10251,4530,754,728,229,21674,103193,160850,296465
2022-01-17 16:00:00,2022-01-17 17:00:00,19713,104,13681,4515,679,728,0,21818,95226,156464,305840
2022-01-17 17:00:00,2022-01-17 18:00:00,19741,104,11623,4479,605,728,0,23000,83242,143522,303112
2022-01-17 18:00:00,2022-01-17 19:00:00,19536,104,11111,4484,679,728,0,21222,73637,131501,293185
2022-01-17 19:00:00,2022-01-17 20:00:00,19127,108,7212,4463,530,728,0,16498,67637,116303,274968
2022-01-17 20:00:00,2022-01-17 21:00:00,18769,109,6896,4511,614,728,0,14012,61361,107000,258819
2022-01-17 21:00:00,2022-01-17 22:00:00,18497,112,10365,4606,344,728,0,13094,55711,103457,245152
2022-01-17 22:00:00,2022-01-17 23:00:00,18251,115,12947,4692,405,728,0,12618,51909,101665,230261
2022-01-17 23:00:00,2022-01-18 00:00:00,18096,116,13720,4764,357,728,0,13326,48857,99964,220818
2022-01-18 00:00:00,2022-01-18 01:00:00,17992,116,16914,4819,294,728,0,13127,45489,99479,214577
2022-01-18 01:00:00,2022-01-18 02:00:00,18056,116,12401,4856,287,728,0,12432,39936,88812,209276
2022-01-18 02:00:00,2022-01-18 03:00:00,18061,115,12635,4832,160,728,0,12020,36884,85435,211516
2022-01-18 03:00:00,2022-01-18 04:00:00,18158,112,13156,4812,160,728,0,10073,36285,83484,219264
2022-01-18 04:00:00,2022-01-18 05:00:00,18308,110,8077,4795,224,728,0,7856,33969,74067,232970
2022-01-18 05:00:00,2022-01-18 06:00:00,18801,106,10423,4791,287,725,0,5614,27709,68456,263487
2022-01-18 06:00:00,2022-01-18 07:00:00,19335,108,14598,4790,408,728,20,3404,22627,66018,282542
2022-01-18 07:00:00,2022-01-18 08:00:00,19774,108,18798,4874,437,728,2272,2351,17931,67273,286325
2022-01-18 08:00:00,2022-01-18 09:00:00,19663,108,12515,4830,365,728,10740,3202,14355,66506,287029
2022-01-18 09:00:00,2022-01-18 10:00:00,19499,108,9165,4832,205,728,21273,4928,12149,72887,288485
2022-01-18 10:00:00,2022-01-18 11:00:00,19274,108,7668,4853,550,728,27814,7200,13216,81411,289751
2022-01-18 11:00:00,2022-01-18 12:00:00,18947,108,3991,4873,487,728,26227,9317,15709,80387,290385
2022-01-18 12:00:00,2022-01-18 13:00:00,18929,108,4750,4891,450,728,19330,10714,18139,78039,287435
2022-01-18 13:00:00,2022-01-18 14:00:00,19062,108,8234,4894,874,728,11378,11704,19304,76286,284488
2022-01-18 14:00:00,2022-01-18 15:00:00,19222,108,10695,4919,735,728,4249,12846,18471,71973,281957
2022-01-18 15:00:00,2022-01-18 16:00:00,19635,108,13877,4957,929,731,336,12323,18386,71282,284599
2022-01-18 16:00:00,2022-01-18 17:00:00,19779,108,18866,4937,1209,732,0,12427,21426,79484,294703
2022-01-18 17:00:00,2022-01-18 18:00:00,19690,111,11762,4921,710,735,0,13400,23003,74332,291571
2022-01-18 18:00:00,2022-01-18 19:00:00,19414,112,8463,4898,510,733,0,13908,26348,74386,281729
2022-01-18 19:00:00,2022-01-18 20:00:00,18952,112,4625,4812,251,734,0,14436,31006,74928,267684
2022-01-18 20:00:00,2022-01-18 21:00:00,18658,113,3442,4805,310,736,0,19015,35126,82205,257563
2022-01-18 21:00:00,2022-01-18 22:00:00,18307,116,3589,4912,258,736,0,21185,37455,86558,246210
2022-01-18 22:00:00,2022-01-18 23:00:00,18126,120,7668,4944,296,724,0,21637,40045,93560,232249
2022-01-18 23:00:00,2022-01-19 00:00:00,17859,120,16122,4925,396,700,0,24257,40649,105028,223905
2022-01-19 00:00:00,2022-01-19 01:00:00,17707,120,19787,4892,323,700,0,26279,40728,110536,221037
2022-01-19 01:00:00,2022-01-19 02:00:00,17742,120,18216,4854,181,698,0,26481,40800,109092,217880
2022-01-19 02:00:00,2022-01-19 03:00:00,18012,118,13458,4830,273,700,0,24569,41527,103487,218916
2022-01-19 03:00:00,2022-01-19 04:00:00,18180,116,11145,4781,218,713,0,25250,41939,102342,224312
2022-01-19 04:00:00,2022-01-19 05:00:00,18497,112,8787,4781,282,732,0,27122,43255,103568,241910
2022-01-19 05:00:00,2022-01-19 06:00:00,19108,108,8320,4751,436,732,0,27403,44976,105834,270584
2022-01-19 06:00:00,2022-01-19 07:00:00,19462,108,9903,4784,882,732,39,27408,53172,116490,291357
2022-01-19 07:00:00,2022-01-19 08:00:00,19723,108,9695,4782,279,732,5330,27404,56592,124645,298631
2022-01-19 08:00:00,2022-01-19 09:00:00,19470,108,9628,4766,215,732,19301,27527,59765,141512,302170
2022-01-19 09:00:00,2022-01-19 10:00:00,19201,108,5282,4765,134,732,32722,26302,58970,148216,301484
2022-01-19 10:00:00,2022-01-19 11:00:00,18959,108,3917,4782,109,732,39701,26318,64859,159485,303922
2022-01-19 11:00:00,2022-01-19 12:00:00,18728,108,3607,4743,160,732,40062,25930,73450,167520,305142
2022-01-19 12:00:00,2022-01-19 13:00:00,18637,108,4493,4755,188,732,32522,26380,80802,168617,302105
2022-01-19 13:00:00,2022-01-19 14:00:00,18692,108,5821,4799,196,732,20580,26517,93741,171186,299848
2022-01-19 14:00:00,2022-01-19 15:00:00,18821,108,8080,4779,291,732,7297,23494,106321,169923,298743
2022-01-19 15:00:00,2022-01-19 16:00:00,19146,108,7014,4776,395,732,434,22745,115505,170855,302358
2022-01-19 16:00:00,2022-01-19 17:00:00,19347,108,6877,4748,476,725,0,23027,124410,179718,312343
2022-01-19 17:00:00,2022-01-19 18:00:00,19308,108,4307,4680,287,680,0,22386,130630,182386,308135
2022-01-19 18:00:00,2022-01-19 19:00:00,19012,108,6137,4620,181,616,0,22478,134532,187684,298690
2022-01-19 19:00:00,2022-01-19 20:00:00,18629,108,14103,4601,262,611,0,23994,141082,203390,283489
2022-01-19 20:00:00,2022-01-19 21:00:00,18394,109,14528,4603,269,612,0,22567,138385,199467,267379
2022-01-19 21:00:00,2022-01-19 22:00:00,18245,112,14616,4578,233,612,0,23317,131586,193299,256865
2022-01-19 22:00:00,2022-01-19 23:00:00,18130,116,16651,4555,205,612,0,24011,127417,191697,241804
2022-01-19 23:00:00,2022-01-20 00:00:00,17931,116,16368,4524,338,612,0,24239,125934,190062,231467
2022-01-20 00:00:00,2022-01-20 01:00:00,17862,116,20944,4574,551,612,0,24029,126347,195035,226305
2022-01-20 01:00:00,2022-01-20 02:00:00,17947,116,21124,4562,438,612,0,21752,124662,191213,223095
2022-01-20 02:00:00,2022-01-20 03:00:00,17963,112,22437,4505,195,612,0,21658,127584,195066,224880
2022-01-20 03:00:00,2022-01-20 04:00:00,18073,112,21391,4500,121,611,0,21662,131382,197852,233111
2022-01-20 04:00:00,2022-01-20 05:00:00,18186,111,13147,4539,194,608,0,20807,132776,190368,246785
2022-01-20 05:00:00,2022-01-20 06:00:00,18490,106,7058,4583,358,668,0,20470,135134,186867,276082
